word,childes,childes_rank,childes_freq_z,childes_rank_z
weater,1,50279,-0.05112161761587661,1.648163539911182
weathermen,1,50280,-0.05112161761587661,1.6482307707304105
weathervanes,1,50281,-0.05112161761587661,1.648298001549639
weaty,1,50282,-0.05112161761587661,1.6483652323688676
weay,1,50283,-0.05112161761587661,1.648432463188096
web's,1,50284,-0.05112161761587661,1.6484996940073244
web+cam,1,50285,-0.05112161761587661,1.648566924826553
webby,1,50286,-0.05112161761587661,1.6486341556457815
webster,1,50287,-0.05112161761587661,1.64870138646501
wec,1,50288,-0.05112161761587661,1.6487686172842386
weckom,1,50289,-0.05112161761587661,1.648835848103467
wedday,1,50290,-0.05112161761587661,1.6489030789226957
wedding's,1,50291,-0.05112161761587661,1.6489703097419242
weddy,1,50292,-0.05112161761587661,1.6490375405611526
wedged,1,50293,-0.05112161761587661,1.6491047713803813
wedie,1,50294,-0.05112161761587661,1.6491720021996097
wedn,1,50295,-0.05112161761587661,1.6492392330188381
wee+weeing,1,50296,-0.05112161761587661,1.6493064638380668
wee_wee_wee_wee,1,50297,-0.05112161761587661,1.6493736946572952
wee_willie_winkie,1,50298,-0.05112161761587661,1.6494409254765237
weeble_wobbles,1,50299,-0.05112161761587661,1.6495081562957523
weebles,1,50300,-0.05112161761587661,1.6495753871149808
weebrout,1,50301,-0.05112161761587661,1.6496426179342094
weedo,1,50302,-0.05112161761587661,1.6497098487534378
weedooo,1,50303,-0.05112161761587661,1.6497770795726663
weeeeee,1,50304,-0.05112161761587661,1.649844310391895
weegelweejelweejel,1,50305,-0.05112161761587661,1.6499115412111234
weeh,1,50306,-0.05112161761587661,1.6499787720303518
weehawken,1,50307,-0.05112161761587661,1.6500460028495805
weehh,1,50308,-0.05112161761587661,1.650113233668809
weein,1,50309,-0.05112161761587661,1.6501804644880373
weeje,1,50310,-0.05112161761587661,1.650247695307266
week+end's,1,50311,-0.05112161761587661,1.6503149261264944
weeks',1,50312,-0.05112161761587661,1.650382156945723
weelen,1,50313,-0.05112161761587661,1.6504493877649515
ween,1,50314,-0.05112161761587661,1.65051661858418
weenatuh,1,50315,-0.05112161761587661,1.6505838494034086
weengah,1,50316,-0.05112161761587661,1.650651080222637
weeo,1,50317,-0.05112161761587661,1.6507183110418655
weeooee,1,50318,-0.05112161761587661,1.6507855418610942
weeookeekee,1,50319,-0.05112161761587661,1.6508527726803226
weeoooo,1,50320,-0.05112161761587661,1.650920003499551
weeoops,1,50321,-0.05112161761587661,1.6509872343187797
weepy,1,50322,-0.05112161761587661,1.6510544651380081
wees,1,50323,-0.05112161761587661,1.6511216959572366
weeshahn,1,50324,-0.05112161761587661,1.6511889267764652
weeshed,1,50325,-0.05112161761587661,1.6512561575956937
weesly,1,50326,-0.05112161761587661,1.6513233884149223
weeuh,1,50327,-0.05112161761587661,1.6513906192341508
weeuht,1,50328,-0.05112161761587661,1.6514578500533792
weevil_foreevil,1,50329,-0.05112161761587661,1.6515250808726079
weewahwahwah,1,50330,-0.05112161761587661,1.6515923116918363
weeweeweewee,1,50331,-0.05112161761587661,1.6516595425110647
weeweeweeweeweeweewee,1,50332,-0.05112161761587661,1.6517267733302934
weeza,1,50333,-0.05112161761587661,1.6517940041495218
weezy,1,50334,-0.05112161761587661,1.6518612349687503
weggie,1,50335,-0.05112161761587661,1.651928465787979
weggy,1,50336,-0.05112161761587661,1.6519956966072074
wegman's,1,50337,-0.05112161761587661,1.652062927426436
weheuh,1,50338,-0.05112161761587661,1.6521301582456644
weight+lifter,1,50339,-0.05112161761587661,1.6521973890648929
weik,1,50340,-0.05112161761587661,1.6522646198841215
weiman,1,50341,-0.05112161761587661,1.65233185070335
weina,1,50342,-0.05112161761587661,1.6523990815225784
weinberger,1,50343,-0.05112161761587661,1.652466312341807
weiner,1,50344,-0.05112161761587661,1.6525335431610355
weir,1,50345,-0.05112161761587661,1.652600773980264
weists',1,50346,-0.05112161761587661,1.6526680047994926
weit,1,50347,-0.05112161761587661,1.652735235618721
wejah,1,50348,-0.05112161761587661,1.6528024664379495
wejoh,1,50349,-0.05112161761587661,1.6528696972571781
wek,1,50350,-0.05112161761587661,1.6529369280764066
wekh,1,50351,-0.05112161761587661,1.6530041588956352
wel,1,50352,-0.05112161761587661,1.6530713897148637
welcomes,1,50353,-0.05112161761587661,1.653138620534092
welf,1,50354,-0.05112161761587661,1.6532058513533208
welk,1,50355,-0.05112161761587661,1.6532730821725492
welku,1,50356,-0.05112161761587661,1.6533403129917776
wellesley,1,50357,-0.05112161761587661,1.6534075438110063
wellow,1,50358,-0.05112161761587661,1.6534747746302347
welsche's,1,50359,-0.05112161761587661,1.6535420054494632
weme,1,50360,-0.05112161761587661,1.6536092362686918
wemon,1,50361,-0.05112161761587661,1.6536764670879203
wence,1,50362,-0.05112161761587661,1.653743697907149
wendei,1,50363,-0.05112161761587661,1.6538109287263774
wendy'll,1,50364,-0.05112161761587661,1.6538781595456058
wenesday,1,50365,-0.05112161761587661,1.6539453903648345
wenhehe,1,50366,-0.05112161761587661,1.654012621184063
wented,1,50367,-0.05112161761587661,1.6540798520032913
wer_an_bugoo,1,50368,-0.05112161761587661,1.65414708282252
werdj,1,50369,-0.05112161761587661,1.6542143136417484
were're,1,50370,-0.05112161761587661,1.6542815444609769
werely,1,50371,-0.05112161761587661,1.6543487752802055
werewolfs,1,50372,-0.05112161761587661,1.654416006099434
werewolves,1,50373,-0.05112161761587661,1.6544832369186626
werna,1,50374,-0.05112161761587661,1.654550467737891
werrrr,1,50375,-0.05112161761587661,1.6546176985571195
wers,1,50376,-0.05112161761587661,1.6546849293763481
wesley,1,50377,-0.05112161761587661,1.6547521601955766
wesley's,1,50378,-0.05112161761587661,1.654819391014805
wesschafer,1,50379,-0.05112161761587661,1.6548866218340337
westrant,1,50380,-0.05112161761587661,1.6549538526532621
westuia,1,50381,-0.05112161761587661,1.6550210834724906
westwood,1,50382,-0.05112161761587661,1.6550883142917192
wesuh,1,50383,-0.05112161761587661,1.6551555451109476
wetsy,1,50384,-0.05112161761587661,1.655222775930176
wettered,1,50385,-0.05112161761587661,1.6552900067494047
wettest,1,50386,-0.05112161761587661,1.6553572375686332
weuh,1,50387,-0.05112161761587661,1.6554244683878618
wevee,1,50388,-0.05112161761587661,1.6554916992070903
wewewewe,1,50389,-0.05112161761587661,1.6555589300263187
wey,1,50390,-0.05112161761587661,1.6556261608455474
weyeeee,1,50391,-0.05112161761587661,1.6556933916647758
wez,1,50392,-0.05112161761587661,1.6557606224840042
wezu,1,50393,-0.05112161761587661,1.655827853303233
wfo,1,50394,-0.05112161761587661,1.6558950841224613
wh'n'cha,1,50395,-0.05112161761587661,1.6559623149416898
wh_wa_wa_wa,1,50396,-0.05112161761587661,1.6560295457609184
wha'cher,1,50397,-0.05112161761587661,1.6560967765801469
wha'do,1,50398,-0.05112161761587661,1.6561640073993755
wha'doyou,1,50399,-0.05112161761587661,1.656231238218604
wha're,1,50400,-0.05112161761587661,1.6562984690378324
wha'sa,1,50401,-0.05112161761587661,1.656365699857061
wha'you,1,50402,-0.05112161761587661,1.6564329306762895
wha'z,1,50403,-0.05112161761587661,1.656500161495518
whaaaa,1,50404,-0.05112161761587661,1.6565673923147466
whaastyat,1,50405,-0.05112161761587661,1.656634623133975
whachall,1,50406,-0.05112161761587661,1.6567018539532035
whachoo,1,50407,-0.05112161761587661,1.6567690847724321
whad'dya,1,50408,-0.05112161761587661,1.6568363155916606
whadcha,1,50409,-0.05112161761587661,1.656903546410889
whaddiya,1,50410,-0.05112161761587661,1.6569707772301177
whaddo,1,50411,-0.05112161761587661,1.657038008049346
whaddoo,1,50412,-0.05112161761587661,1.6571052388685747
whaddy,1,50413,-0.05112161761587661,1.6571724696878032
whaddyou,1,50414,-0.05112161761587661,1.6572397005070316
whadidee,1,50415,-0.05112161761587661,1.6573069313262603
whadidjou,1,50416,-0.05112161761587661,1.6573741621454887
whadiya,1,50417,-0.05112161761587661,1.6574413929647172
whadj,1,50418,-0.05112161761587661,1.6575086237839458
whadjou,1,50419,-0.05112161761587661,1.6575758546031742
whadjya,1,50420,-0.05112161761587661,1.6576430854224027
whado,1,50421,-0.05112161761587661,1.6577103162416313
whadoo,1,50422,-0.05112161761587661,1.6577775470608598
whaduyou,1,50423,-0.05112161761587661,1.6578447778800884
whaedwhae,1,50424,-0.05112161761587661,1.6579120086993169
whaemee,1,50425,-0.05112161761587661,1.6579792395185453
whai,1,50426,-0.05112161761587661,1.658046470337774
whajou,1,50427,-0.05112161761587661,1.6581137011570024
whaju,1,50428,-0.05112161761587661,1.6581809319762308
whaler,1,50429,-0.05112161761587661,1.6582481627954595
whales',1,50430,-0.05112161761587661,1.658315393614688
whaoh,1,50431,-0.05112161761587661,1.6583826244339164
whaps,1,50432,-0.05112161761587661,1.658449855253145
whare,1,50433,-0.05112161761587661,1.6585170860723735
wharf,1,50434,-0.05112161761587661,1.6585843168916021
wharves,1,50435,-0.05112161761587661,1.6586515477108306
whassa,1,50436,-0.05112161761587661,1.658718778530059
whasye,1,50437,-0.05112161761587661,1.6587860093492877
what',1,50438,-0.05112161761587661,1.658853240168516
what'da,1,50439,-0.05112161761587661,1.6589204709877445
what'dja,1,50440,-0.05112161761587661,1.6589877018069732
what'djou,1,50441,-0.05112161761587661,1.6590549326262016
what'iscop,1,50442,-0.05112161761587661,1.65912216344543
what'r'ya,1,50443,-0.05112161761587661,1.6591893942646587
what's+a,1,50444,-0.05112161761587661,1.6592566250838872
what'sgonna,1,50445,-0.05112161761587661,1.6593238559031156
what'sh,1,50446,-0.05112161761587661,1.6593910867223443
what'she,1,50447,-0.05112161761587661,1.6594583175415727
what'v,1,50448,-0.05112161761587661,1.6595255483608014
what_do_you_do_with_a_kangaroo,1,50449,-0.05112161761587661,1.6595927791800298
whatadaya,1,50450,-0.05112161761587661,1.6596600099992582
whatchall,1,50451,-0.05112161761587661,1.6597272408184869
whatchamacallem,1,50452,-0.05112161761587661,1.6597944716377153
whatchamajig,1,50453,-0.05112161761587661,1.6598617024569438
whatcher,1,50454,-0.05112161761587661,1.6599289332761724
whatchor,1,50455,-0.05112161761587661,1.6599961640954009
whatchour,1,50456,-0.05112161761587661,1.6600633949146293
whatchu're,1,50457,-0.05112161761587661,1.660130625733858
whatchur,1,50458,-0.05112161761587661,1.6601978565530864
whatchyda,1,50459,-0.05112161761587661,1.660265087372315
whatd,1,50460,-0.05112161761587661,1.6603323181915435
whatd'ya,1,50461,-0.05112161761587661,1.660399549010772
whatdja,1,50462,-0.05112161761587661,1.6604667798300006
whatefer,1,50463,-0.05112161761587661,1.660534010649229
whatid,1,50464,-0.05112161761587661,1.6606012414684574
whatidja,1,50465,-0.05112161761587661,1.660668472287686
whatosaur,1,50466,-0.05112161761587661,1.6607357031069145
whatows,1,50467,-0.05112161761587661,1.660802933926143
whatted,1,50468,-0.05112161761587661,1.6608701647453716
whaty,1,50469,-0.05112161761587661,1.6609373955646
whatya,1,50470,-0.05112161761587661,1.6610046263838285
whatz,1,50471,-0.05112161761587661,1.6610718572030572
whatzat,1,50472,-0.05112161761587661,1.6611390880222856
whau,1,50473,-0.05112161761587661,1.6612063188415143
whaya,1,50474,-0.05112161761587661,1.6612735496607427
whazza,1,50475,-0.05112161761587661,1.6613407804799711
whe's,1,50476,-0.05112161761587661,1.6614080112991998
wheat's,1,50477,-0.05112161761587661,1.6614752421184282
wheaton,1,50478,-0.05112161761587661,1.6615424729376567
wheatos,1,50479,-0.05112161761587661,1.6616097037568853
whedn,1,50480,-0.05112161761587661,1.6616769345761138
whee_whee_whee,1,50481,-0.05112161761587661,1.6617441653953422
wheedels,1,50482,-0.05112161761587661,1.6618113962145709
wheee,1,50483,-0.05112161761587661,1.6618786270337993
wheeee,1,50484,-0.05112161761587661,1.661945857853028
wheek,1,50485,-0.05112161761587661,1.6620130886722564
wheelbarrel,1,50486,-0.05112161761587661,1.6620803194914848
wheelbarry,1,50487,-0.05112161761587661,1.6621475503107135
wheelde,1,50488,-0.05112161761587661,1.662214781129942
wheelers,1,50489,-0.05112161761587661,1.6622820119491704
wheeng,1,50490,-0.05112161761587661,1.662349242768399
wheeoo,1,50491,-0.05112161761587661,1.6624164735876275
wheeoopeeoopeepeepee,1,50492,-0.05112161761587661,1.6624837044068559
wheeoz,1,50493,-0.05112161761587661,1.6625509352260845
wheesh,1,50494,-0.05112161761587661,1.662618166045313
wheeshoo,1,50495,-0.05112161761587661,1.6626853968645416
wheewo,1,50496,-0.05112161761587661,1.66275262768377
whenning,1,50497,-0.05112161761587661,1.6628198585029985
wheols,1,50498,-0.05112161761587661,1.6628870893222272
wheom,1,50499,-0.05112161761587661,1.6629543201414556
where'did,1,50500,-0.05112161761587661,1.663021550960684
where'dya,1,50501,-0.05112161761587661,1.6630887817799127
where'jou,1,50502,-0.05112161761587661,1.6631560125991411
where'll,1,50503,-0.05112161761587661,1.6632232434183696
where'r,1,50504,-0.05112161761587661,1.6632904742375982
where_has_my_little_dog_gone,1,50505,-0.05112161761587661,1.6633577050568267
where_the_wild_things_are,1,50506,-0.05112161761587661,1.6634249358760551
whered,1,50507,-0.05112161761587661,1.6634921666952838
wheredja,1,50508,-0.05112161761587661,1.6635593975145122
wheredya,1,50509,-0.05112161761587661,1.6636266283337409
wherefore,1,50510,-0.05112161761587661,1.6636938591529693
whereya,1,50511,-0.05112161761587661,1.6637610899721977
wherezis,1,50512,-0.05112161761587661,1.6638283207914264
whergs,1,50513,-0.05112161761587661,1.6638955516106548
wherz,1,50514,-0.05112161761587661,1.6639627824298833
whewhew,1,50515,-0.05112161761587661,1.664030013249112
whewoope,1,50516,-0.05112161761587661,1.6640972440683404
whhh,1,50517,-0.05112161761587661,1.6641644748875688
whhhaaaaaarrrum,1,50518,-0.05112161761587661,1.6642317057067975
whhrroom,1,50519,-0.05112161761587661,1.664298936526026
whie,1,50520,-0.05112161761587661,1.6643661673452546
whil,1,50521,-0.05112161761587661,1.664433398164483
whimpering,1,50522,-0.05112161761587661,1.6645006289837114
whimpers,1,50523,-0.05112161761587661,1.66456785980294
whine's,1,50524,-0.05112161761587661,1.6646350906221685
whiners,1,50525,-0.05112161761587661,1.664702321441397
whip+board,1,50526,-0.05112161761587661,1.6647695522606256
whirlybirds,1,50527,-0.05112161761587661,1.664836783079854
whirred,1,50528,-0.05112161761587661,1.6649040138990825
whirring,1,50529,-0.05112161761587661,1.6649712447183111
whis,1,50530,-0.05112161761587661,1.6650384755375396
whish,1,50531,-0.05112161761587661,1.665105706356768
whiskery,1,50532,-0.05112161761587661,1.6651729371759967
whisky,1,50533,-0.05112161761587661,1.6652401679952251
whisomes,1,50534,-0.05112161761587661,1.6653073988144538
whisperings,1,50535,-0.05112161761587661,1.6653746296336822
whistering,1,50536,-0.05112161761587661,1.6654418604529106
whistley,1,50537,-0.05112161761587661,1.6655090912721393
white+board,1,50538,-0.05112161761587661,1.6655763220913677
white_bear_lake,1,50539,-0.05112161761587661,1.6656435529105962
whitebine,1,50540,-0.05112161761587661,1.6657107837298248
whities,1,50541,-0.05112161761587661,1.6657780145490533
whitish,1,50542,-0.05112161761587661,1.6658452453682817
whizzed,1,50543,-0.05112161761587661,1.6659124761875104
whizzer,1,50544,-0.05112161761587661,1.6659797070067388
whizzers,1,50545,-0.05112161761587661,1.6660469378259675
whlooh_whalooh,1,50546,-0.05112161761587661,1.666114168645196
who'djou,1,50547,-0.05112161761587661,1.6661813994644243
who'm,1,50548,-0.05112161761587661,1.666248630283653
who_who_who_who,1,50549,-0.05112161761587661,1.6663158611028814
whoap,1,50550,-0.05112161761587661,1.6663830919221099
whoda,1,50551,-0.05112161761587661,1.6664503227413385
whoh,1,50552,-0.05112161761587661,1.666517553560567
whoiwhoi,1,50553,-0.05112161761587661,1.6665847843797954
wholly,1,50554,-0.05112161761587661,1.666652015199024
whomever,1,50555,-0.05112161761587661,1.6667192460182525
whoo_hoo,1,50556,-0.05112161761587661,1.6667864768374812
whoo_oo,1,50557,-0.05112161761587661,1.6668537076567096
whooahah,1,50558,-0.05112161761587661,1.666920938475938
whooay,1,50559,-0.05112161761587661,1.6669881692951667
whooboobooboo,1,50560,-0.05112161761587661,1.6670554001143951
whoobubuh,1,50561,-0.05112161761587661,1.6671226309336236
whooe,1,50562,-0.05112161761587661,1.6671898617528522
whoohooee,1,50563,-0.05112161761587661,1.6672570925720807
whooohh,1,50564,-0.05112161761587661,1.667324323391309
whooooboodoo,1,50565,-0.05112161761587661,1.6673915542105378
whoooooo,1,50566,-0.05112161761587661,1.6674587850297662
whooooooo,1,50567,-0.05112161761587661,1.6675260158489946
whooosh,1,50568,-0.05112161761587661,1.6675932466682233
whoopsey,1,50569,-0.05112161761587661,1.6676604774874517
whoopy,1,50570,-0.05112161761587661,1.6677277083066804
whoos,1,50571,-0.05112161761587661,1.6677949391259088
whoozhie,1,50572,-0.05112161761587661,1.6678621699451373
whopps,1,50573,-0.05112161761587661,1.667929400764366
whore,1,50574,-0.05112161761587661,1.6679966315835943
whosejigger,1,50575,-0.05112161761587661,1.6680638624028228
whouldja,1,50576,-0.05112161761587661,1.6681310932220514
whre,1,50577,-0.05112161761587661,1.6681983240412799
whshoo,1,50578,-0.05112161761587661,1.6682655548605083
whsshh,1,50579,-0.05112161761587661,1.668332785679737
whuht,1,50580,-0.05112161761587661,1.6684000164989654
whum,1,50581,-0.05112161761587661,1.668467247318194
whumped,1,50582,-0.05112161761587661,1.6685344781374225
whupsadaisy,1,50583,-0.05112161761587661,1.668601708956651
whurzaht,1,50584,-0.05112161761587661,1.6686689397758796
whus,1,50585,-0.05112161761587661,1.668736170595108
whut,1,50586,-0.05112161761587661,1.6688034014143365
whwat,1,50587,-0.05112161761587661,1.6688706322335651
whwoo,1,50588,-0.05112161761587661,1.6689378630527936
whwt's,1,50589,-0.05112161761587661,1.669005093872022
why'on'tchoo,1,50590,-0.05112161761587661,1.6690723246912507
whyah,1,50591,-0.05112161761587661,1.669139555510479
whyce,1,50592,-0.05112161761587661,1.6692067863297075
whyd,1,50593,-0.05112161761587661,1.6692740171489362
whyontchou,1,50594,-0.05112161761587661,1.6693412479681646
whys,1,50595,-0.05112161761587661,1.6694084787873933
